eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/fisher_eps_step_0,train/fisher_eps_step_1,train/fisher_eps_step_2,train/fisher_eps_step_3,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,468992,0.03617027942309505,0.30400389432907104,0.34111326932907104,0.38261717557907104,0.3951171934604645,0.355712890625,34.14779381752014,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,229,0.00015983606557377049,1000.0,101.77709135125957,2,-0.04850562239153078,11.54527094811201,914.4651830196381
nan,nan,471040,0.05106615625336417,0.3699707090854645,0.41552734375,0.4563964903354645,0.4639648497104645,0.42646484375,34.35372087955475,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,230,0.00015922131147540984,1000.0,101.5386580262283,3,-0.05507091879262589,11.752342282235622,923.0862379074097
378.63345311932784,55.331187101993386,471040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,936.6303088665009
nan,nan,473088,0.037842942535644394,0.32158201932907104,0.35810548067092896,0.40483397245407104,0.4183105528354645,0.3757080078125,34.1148698091507,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,231,0.00015860655737704916,1000.0,178.15316588763912,2,-0.05175504593353253,12.89512998610735,946.4676139354706
nan,nan,475136,0.061725064618804025,0.35737305879592896,0.4139160215854645,0.45415037870407104,0.46953123807907104,0.42374267578125,34.39446278810501,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,232,0.0001579918032786885,1000.0,157.93053203237665,2,-0.0485498219524743,12.175624115765094,960.8484480381012
nan,nan,477184,0.05037938693130854,0.3753906190395355,0.4273437559604645,0.44633787870407104,0.4708496034145355,0.42998046875,34.30150241851807,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,233,0.00015737704918032785,1000.0,168.96665968115633,2,-0.05265892361203441,9.448905351758004,969.2631649971008
nan,nan,479232,0.046057248936995164,0.35346680879592896,0.38920897245407104,0.4346679747104645,0.4501953125,0.406884765625,34.14720166921616,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,234,0.00015676229508196718,1000.0,188.39013451206793,2,-0.05177290567953605,10.591957919299603,977.2760298252106
nan,nan,481280,0.04244569818183663,0.34228515625,0.38212889432907104,0.42451173067092896,0.44023436307907104,0.3972900390625,34.121243071556094,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,235,0.00015614754098360653,1000.0,133.50025724974196,2,-0.05436907647235785,10.811010248959064,984.8575329780579
398.2309797817743,52.211794803438224,481280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,998.0067489147186
nan,nan,483328,0.043867166720883685,0.33574217557907104,0.3992675840854645,0.42597657442092896,0.43310546875,0.39852294921875,34.23542244434357,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,236,0.00015553278688524587,1000.0,208.34513257403904,2,-0.05004337387508713,10.783540430665017,1006.0598058700562
nan,nan,485376,0.048387823922530514,0.35942381620407104,0.4090820252895355,0.45805662870407104,0.4739746153354645,0.42513427734375,34.21088516712189,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,237,0.00015491803278688525,1000.0,144.03286619912922,2,-0.053429030417464676,10.79469583928585,1014.0168006420135
nan,nan,487424,0.03692344437731663,0.31206053495407104,0.3646484315395355,0.39985352754592896,0.4120117127895355,0.3721435546875,34.313441610336305,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,238,0.0001543032786885246,1000.0,131.33993172334823,2,-0.0514991622621892,12.81653457134962,1024.3541328907013
nan,nan,489472,0.04331012154943892,0.32890623807907104,0.390869140625,0.423095703125,0.4395507872104645,0.39560546875,34.31769964694977,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,239,0.00015368852459016395,1000.0,115.46563080983029,2,-0.051925198938988615,11.66879885494709,1033.6912310123444
nan,nan,491520,0.04720498142050929,0.349365234375,0.39873045682907104,0.444580078125,0.4651855528354645,0.41446533203125,34.28508065938949,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,240,0.00015307377049180327,1000.0,193.471097101437,2,-0.051714186108438295,10.05266504585743,1042.947911977768
398.43112370876037,83.48694249100093,491520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056.969762802124
nan,nan,493568,0.048010678348509826,0.357177734375,0.41899412870407104,0.4627441465854645,0.4623046815395355,0.42530517578125,34.245380997657776,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,241,0.00015245901639344262,1000.0,135.3354917409543,2,-0.05144634117023088,8.988842058181763,1065.6650607585907
nan,nan,495616,0.04655956079950556,0.36054688692092896,0.4022460877895355,0.4488281309604645,0.4681640565395355,0.4199462890625,34.31026324033737,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,242,0.00015184426229508194,1000.0,158.6859672250496,2,-0.05334402288426645,9.578548470139504,1074.1162357330322
nan,nan,497664,0.030229722718650008,0.27314454317092896,0.31303709745407104,0.35859376192092896,0.36738282442092896,0.32803955078125,34.185420632362366,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,243,0.0001512295081967213,1000.0,161.20389166778534,2,-0.05180107855703682,14.792952707409858,1082.296442747116
nan,nan,499712,0.030468763865792427,0.27802735567092896,0.31914061307907104,0.36279296875,0.3666015565395355,0.331640625,34.14441431760788,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,244,0.00015061475409836064,1000.0,51.685324107890466,2,-0.050633037980878724,15.954267391562462,1090.2173929214478
nan,nan,501760,0.04859627898549661,0.3648437559604645,0.40629881620407104,0.4437499940395355,0.4529785215854645,0.4169677734375,34.14024039506912,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,245,0.00015,1000.0,206.91094561925033,2,-0.05080707862507552,13.242303444445133,1098.288792848587
413.616176965823,57.63319605326702,501760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1110.8177590370178
nan,nan,503808,0.0444754106036271,0.33295899629592896,0.384521484375,0.42363280057907104,0.44438475370407104,0.39637451171875,34.21611100435257,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,246,0.00014938524590163934,1000.0,207.09153786660582,2,-0.053557492030085994,12.981409136950969,1118.3758747577667
nan,nan,505856,0.030767936471966094,0.2787109315395355,0.32392579317092896,0.3639160096645355,0.3877929747104645,0.33858642578125,34.166157031059264,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,247,0.00014877049180327868,1000.0,123.11224768478658,2,-0.051055198468384334,15.594955343008042,1126.135568857193
nan,nan,507904,0.03709501897756127,0.310791015625,0.35917967557907104,0.4000488221645355,0.4043945372104645,0.368603515625,34.10850893259048,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,248,0.000148155737704918,1000.0,123.57921931749848,2,-0.05211834418296348,14.645358137786388,1133.4004528522491
nan,nan,509952,0.04505909917425015,0.34423828125,0.3951660096645355,0.4293456971645355,0.44731444120407104,0.40401611328125,34.106226849555966,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,249,0.00014754098360655736,1000.0,171.07993104488764,2,-0.049760833292384635,11.679019686579704,1141.1679089069366
nan,nan,512000,0.03228820631557028,0.291259765625,0.3329101502895355,0.36347657442092896,0.387451171875,0.3437744140625,34.175134444236754,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,250,0.0001469262295081967,1000.0,60.3161198726707,3,-0.045769112030393445,16.263106593489645,1149.2655990123749
372.8702746831453,75.08226469679673,512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1162.4982407093048
nan,nan,514048,0.04789759238774423,0.3587402403354645,0.3990722596645355,0.4505859315395355,0.46904295682907104,0.4193603515625,34.22438052892685,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,251,0.00014631147540983605,1000.0,129.12503112854654,2,-0.0508331105200341,11.645378866791726,1169.987046957016
nan,nan,516096,0.0723197737483133,0.40644532442092896,0.466064453125,0.5088866949081421,0.518017590045929,0.474853515625,34.35283486843109,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,252,0.00014569672131147537,1000.0,202.34244016195737,2,-0.04204786619229708,9.223764917254448,1177.6980607509613
nan,nan,518144,0.0505688002856914,0.37617188692092896,0.4270996153354645,0.45732420682907104,0.47416990995407104,0.43369140625,34.21474709510803,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,253,0.00014508196721311472,1000.0,195.7915088334908,2,-0.053287830867338924,9.71279214322567,1185.2404358386993
nan,nan,520192,0.047093691341433444,0.3587402403354645,0.39580076932907104,0.436279296875,0.45781248807907104,0.412158203125,34.247031557559964,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,254,0.0001444672131147541,1000.0,194.40583964843944,2,-0.04975712395389564,10.919669023156166,1192.6262428760529
381.603580381863,114.08297848026001,520192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1205.9942078590393
nan,nan,522240,0.04880423174035968,0.366455078125,0.40961915254592896,0.4485839903354645,0.4588378965854645,0.4208740234375,34.29372823238373,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,255,0.00014385245901639345,1000.0,203.4388561560752,2,-0.05423957977618556,10.746080726385117,1213.398591041565
nan,nan,524288,0.03586013633030234,0.3194335997104645,0.3539062440395355,0.3854003846645355,0.409423828125,0.367041015625,34.11036115884781,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,256,0.00014323770491803277,1000.0,118.41671671159509,2,-0.05641302170988638,11.994100069999694,1220.8320999145508
nan,nan,526336,0.04040566327530541,0.34467774629592896,0.37250977754592896,0.4063964784145355,0.42387694120407104,0.386865234375,34.207738757133484,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,257,0.00014262295081967212,1000.0,204.50464649477755,2,-0.05322693213238381,13.000345562398433,1228.7107200622559
nan,nan,528384,0.049037733204022514,0.3641113340854645,0.41191405057907104,0.4539550840854645,0.46391600370407104,0.42347412109375,34.3412890791893,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,258,0.00014200819672131147,1000.0,200.05739780775406,2,-0.05506306320894509,10.057349242269993,1235.8717358112335
nan,nan,530432,0.03949092619077419,0.3201660215854645,0.37114256620407104,0.40776365995407104,0.41972655057907104,0.37969970703125,34.21240649223328,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,259,0.00014139344262295082,1000.0,160.68744367886876,2,-0.051336142350919545,12.731908987462521,1243.5583066940308
418.2048098317305,61.36281531107641,530432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1256.2944667339325
nan,nan,532480,0.03496844386245357,0.29326170682907104,0.34501951932907104,0.38764649629592896,0.3855957090854645,0.352880859375,34.260172760486604,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,260,0.00014077868852459017,1000.0,82.60805953620135,2,-0.05151544669060968,13.48092387020588,1263.7460749149323
nan,nan,534528,0.053553372070018666,0.388671875,0.4308105409145355,0.4532714784145355,0.48442381620407104,0.43929443359375,34.31032872200012,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,261,0.0001401639344262295,1000.0,126.91078497976115,2,-0.049219030483800455,7.996806639432907,1271.243914604187
nan,nan,536576,0.02930213208674104,0.265625,0.3199706971645355,0.3511718809604645,0.3568359315395355,0.32340087890625,34.13637310266495,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,262,0.00013954918032786884,1000.0,60.69230011194897,2,-0.05096119722002186,15.678271806240081,1279.1616277694702
nan,nan,538624,0.04234400842251489,0.33271485567092896,0.37617188692092896,0.41865235567092896,0.4413085877895355,0.3922119140625,34.096650171279904,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,263,0.00013893442622950819,1000.0,159.19421023110607,2,-0.05174669638799969,9.11163859218359,1286.3830139636993
nan,nan,540672,0.03322479297348764,0.28374022245407104,0.33544921875,0.3824218809604645,0.38666993379592896,0.3470703125,34.12902593612671,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,264,0.00013831967213114753,1000.0,156.0291257603892,2,-0.050066051466274075,13.892736777663231,1294.285739660263
343.5204751212533,90.08179995858461,540672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1306.8202729225159
nan,nan,542720,0.04196556572278496,0.332275390625,0.38041990995407104,0.4178222715854645,0.4337402284145355,0.391064453125,34.25865634679794,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,265,0.00013770491803278686,1000.0,170.74219456814848,2,-0.05454155748593621,12.91871024519205,1314.6877388954163
nan,nan,544768,0.04441420712028048,0.34477537870407104,0.3890624940395355,0.41059571504592896,0.4358886778354645,0.39508056640625,34.11071187257767,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,266,0.0001370901639344262,1000.0,180.9412106653109,2,-0.052458056272007524,11.337255519628524,1322.0471007823944
nan,nan,546816,0.03503486068948405,0.3050293028354645,0.3375000059604645,0.38188475370407104,0.389892578125,0.35357666015625,34.193598580360415,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,267,0.00013647540983606555,1000.0,95.6668924312109,2,-0.05046443230530713,13.774007041752338,1329.586452960968
nan,nan,548864,0.05034523671129136,0.381591796875,0.41718751192092896,0.46269530057907104,0.461669921875,0.4307861328125,34.324180364608765,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,268,0.0001358606557377049,1000.0,214.1194751089999,2,-0.05214927456399891,9.166989032924175,1337.2644238471985
nan,nan,550912,0.041810724148672304,0.32060545682907104,0.39643555879592896,0.4312988221645355,0.43574219942092896,0.3960205078125,34.397140371799466,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,269,0.00013524590163934422,1000.0,181.49532728773897,2,-0.054472301664645784,12.780589243769645,1344.613365650177
389.96873972613105,52.996685364472654,550912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1356.7451357841492
nan,nan,552960,0.03726894196806825,0.31889647245407104,0.36821287870407104,0.400146484375,0.4129882752895355,0.37506103515625,34.229512822628024,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,270,0.00013463114754098357,1000.0,232.99173836622003,2,-0.052101255673915145,12.722252255678177,1363.8865838050842
nan,nan,555008,0.02713820186108933,0.24067382514476776,0.2992187440395355,0.3434081971645355,0.35844725370407104,0.31043701171875,34.1403268456459,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,271,0.00013401639344262295,1000.0,54.679661682711554,3,-0.04926583530032076,22.15800715982914,1371.031891822815
nan,nan,557056,0.044725854585703925,0.3355956971645355,0.3873535096645355,0.42963868379592896,0.4403320252895355,0.39822998046875,34.18269544839859,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,272,0.0001334016393442623,1000.0,189.71712904345554,2,-0.04820360185694881,10.748173882067203,1378.135987997055
nan,nan,559104,0.031776659064053095,0.2865234315395355,0.3204589784145355,0.3683105409145355,0.3804687559604645,0.3389404296875,34.12893331050873,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,273,0.00013278688524590165,1000.0,101.26521700917031,2,-0.04879277984728105,14.789220340549946,1385.7178218364716
nan,nan,561152,0.05458161941569415,0.3902343809604645,0.4208984375,0.46464842557907104,0.47431641817092896,0.4375244140625,34.27315839529037,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,274,0.00013217213114754097,1000.0,147.31764879629662,2,-0.04955250849889126,9.41756381392479,1393.7466077804565
416.57229645437803,59.21105507461034,561152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1409.7198617458344
nan,nan,563200,0.04563205906815711,0.3505859375,0.406494140625,0.454345703125,0.4549804627895355,0.4166015625,34.18500920534134,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,275,0.00013155737704918032,1000.0,234.46820413042448,2,-0.053312909018131904,10.28445494621992,1417.4301257133484
nan,nan,565248,0.03613149317243369,0.3042968809604645,0.3629394471645355,0.40498048067092896,0.42231446504592896,0.3736328125,34.34562876224518,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,276,0.00013094262295081967,1000.0,175.06561207697922,2,-0.05220392304472625,12.745859928429127,1424.80339884758
nan,nan,567296,0.03935714285980794,0.3277831971645355,0.37744140625,0.410400390625,0.42626953125,0.3854736328125,34.15195034742355,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,277,0.00013032786885245902,1000.0,231.94427932996865,2,-0.05548202163481619,11.687100192904472,1432.7149000167847
nan,nan,569344,0.03926517494764994,0.3229003846645355,0.37714844942092896,0.3990234434604645,0.4195800721645355,0.3796630859375,34.27746452093125,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,278,0.00012971311475409834,1000.0,194.22583702488828,2,-0.04952994241029955,12.080875849723816,1440.1383697986603
nan,nan,571392,0.03843675936368527,0.3187499940395355,0.36591798067092896,0.3995117247104645,0.409912109375,0.37352294921875,34.369709002971646,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,279,0.00012909836065573769,1000.0,199.9583145321322,2,-0.048842767003225165,16.046561096608638,1447.9330639839172
352.64180939975665,62.73199881869681,571392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1460.422397851944
nan,nan,573440,0.023377815770800225,0.2353515625,0.27001953125,0.3187499940395355,0.3115234375,0.2839111328125,34.08005381822586,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,280,0.00012848360655737703,1000.0,87.80880972009228,2,-0.04528502528119134,23.06802422106266,1467.9122278690338
nan,nan,575488,0.036677165306900864,0.3096679747104645,0.3555664122104645,0.395751953125,0.41401368379592896,0.36875,34.164560651779176,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,281,0.00012786885245901638,1000.0,181.6518497708194,2,-0.05230204059189418,13.309221845865249,1475.335292816162
nan,nan,577536,0.04372832809531246,0.34272462129592896,0.3877929747104645,0.43461912870407104,0.44550782442092896,0.4026611328125,34.24484522342682,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,282,0.00012725409836065573,1000.0,147.18490126465292,2,-0.05133060862426646,13.429465420544147,1482.628096818924
nan,nan,579584,0.04655892248483724,0.352294921875,0.40434569120407104,0.43256837129592896,0.45659178495407104,0.4114501953125,34.28011405467987,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,283,0.00012663934426229505,1000.0,116.07866253684762,2,-0.05268871183798183,11.49913340061903,1490.0173120498657
nan,nan,581632,0.044110779352922694,0.35209959745407104,0.3924316465854645,0.4356933534145355,0.44243162870407104,0.4056640625,34.24517467021942,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,284,0.0001260245901639344,1000.0,160.2014107628902,2,-0.051656464199186305,11.071750111877918,1497.701010942459
374.981007685823,44.86648872296281,581632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1510.1967058181763
nan,nan,583680,0.03304940933885518,0.29204100370407104,0.35380858182907104,0.3763183653354645,0.38994139432907104,0.35302734375,34.09267327785492,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,285,0.00012540983606557378,1000.0,136.95621472178243,2,-0.05033177828299813,13.61637765020132,1517.2843379974365
nan,nan,585728,0.03659578620208777,0.31103515625,0.34624022245407104,0.3939453065395355,0.3951660096645355,0.3615966796875,34.22387546300888,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,286,0.00012479508196721313,1000.0,88.67711584086553,2,-0.04930106306564994,13.321281172335148,1525.5183176994324
nan,nan,587776,0.04161332018848043,0.3326660096645355,0.384033203125,0.4228515625,0.4261230528354645,0.39141845703125,34.196218645572664,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,287,0.00012418032786885242,1000.0,144.5385168037403,2,-0.0500723020901205,11.806112912297248,1533.035740852356
nan,nan,589824,0.03973177274529007,0.3204589784145355,0.37568360567092896,0.4228515625,0.4227539002895355,0.38543701171875,34.11344289779663,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,288,0.0001235655737704918,1000.0,199.41997089690682,2,-0.05285185628163162,11.364567981660366,1540.8253016471863
nan,nan,591872,0.04121608346176799,0.33637696504592896,0.381103515625,0.414794921875,0.432861328125,0.3912841796875,34.17169233560562,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,289,0.00012295081967213115,1000.0,147.67684854973626,2,-0.050994608440669255,10.852437387406827,1548.9524989128113
418.8487013555192,75.67540492683418,591872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1561.3438339233398
nan,nan,593920,0.03981250199212809,0.33540040254592896,0.380615234375,0.41386717557907104,0.4112792909145355,0.38529052734375,34.26953482627869,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,290,0.0001223360655737705,1000.0,146.64310930058883,2,-0.050661277811741456,11.80766639560461,1569.2489168643951
nan,nan,595968,0.028139367991389008,0.2618164122104645,0.3042968809604645,0.34199219942092896,0.350830078125,0.31473388671875,34.130878400802615,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,291,0.0001217213114754098,1000.0,98.82959796451524,2,-0.04475444514682749,14.91468358039856,1576.9221749305725
nan,nan,598016,0.02348069045547163,0.22226563096046448,0.26176756620407104,0.2994628846645355,0.3155761659145355,0.27476806640625,34.11621013879776,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,292,0.00012110655737704917,1000.0,108.69910331680727,3,-0.04454286736290669,22.763250710070132,1586.401407957077
nan,nan,600064,0.042440282567258694,0.333251953125,0.3895507752895355,0.427734375,0.42900389432907104,0.39488525390625,34.10536243915558,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,293,0.00012049180327868852,1000.0,185.79721209499732,2,-0.050091565144248305,12.263390690088272,1595.6101648807526
421.6620454073538,43.91696932917509,600064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1611.3474507331848
nan,nan,602112,0.043074872284341835,0.33710938692092896,0.37666016817092896,0.41743165254592896,0.43266600370407104,0.390966796875,34.27144604921341,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,294,0.00011987704918032786,1000.0,187.01884281829746,2,-0.04624670045013772,10.753111635148525,6778.991717815399
nan,nan,604160,0.04307197160305805,0.3338867127895355,0.3804687559604645,0.423583984375,0.4417968690395355,0.39493408203125,34.203473043441775,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,295,0.00011926229508196721,1000.0,140.80322365354107,2,-0.04995655343518592,10.476617227494717,6786.493459939957
nan,nan,606208,0.0350047678068222,0.31206053495407104,0.342041015625,0.37226563692092896,0.396240234375,0.35565185546875,34.18487589359283,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,296,0.00011864754098360654,1000.0,208.9008517290235,2,-0.05150623561057728,12.846363778412343,6792.346226930618
nan,nan,608256,0.03531807801919058,0.31523436307907104,0.3584960997104645,0.38603514432907104,0.39238280057907104,0.363037109375,34.156445384025574,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,297,0.00011803278688524588,1000.0,149.95490500458448,2,-0.05395497191348113,17.14951229095459,6798.201496839523
nan,nan,610304,0.038596741172659675,0.3155273497104645,0.36748045682907104,0.39599609375,0.4087890684604645,0.3719482421875,34.15432157516479,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,298,0.00011741803278688525,1000.0,191.27056954430608,2,-0.04992550060851499,11.80174299478531,6804.770395755768
374.42768588282206,41.23689707820816,610304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6821.698155641556
nan,nan,612352,0.05031396986596519,0.38115233182907104,0.4164062440395355,0.4476562440395355,0.468505859375,0.42843017578125,34.27572990655899,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,299,0.0001168032786885246,1000.0,163.3261078499888,2,-0.051943190325982866,9.956473726034165,6828.179657936096
nan,nan,614400,0.022552275077759986,0.23286132514476776,0.2635742127895355,0.2997070252895355,0.30278319120407104,0.2747314453125,34.1333086013794,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,300,0.00011618852459016392,1000.0,182.41057921853377,2,-0.04495785473554861,19.628510342538355,6834.708783864975
nan,nan,616448,0.03175740285369102,0.27617186307907104,0.3382324278354645,0.3626953065395355,0.37397462129592896,0.3377685546875,34.327871692180636,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,301,0.00011557377049180327,1000.0,19.51517242286687,2,-0.04785084500908852,13.693122324347495,6841.797092914581
nan,nan,618496,0.04193144051678246,0.32319337129592896,0.374755859375,0.4146484434604645,0.43549805879592896,0.38702392578125,34.30486088991165,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,302,0.00011495901639344261,1000.0,178.42371348392706,2,-0.0484522066777572,14.097160063683987,6848.358912706375
nan,nan,620544,0.04741205836398876,0.3597656190395355,0.39277344942092896,0.4385742247104645,0.4571777284145355,0.41207275390625,34.4037717461586,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,303,0.00011434426229508196,1000.0,218.70919688988846,2,-0.052049229491967705,11.478741885721684,6855.041786909103
340.5407039841845,86.42038795650144,620544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6865.3079698085785
nan,nan,622592,0.041133409500616835,0.3153320252895355,0.3846679627895355,0.41508787870407104,0.42973631620407104,0.3862060546875,34.259653854370114,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,304,0.00011372950819672129,1000.0,216.65527211195183,2,-0.05162106536736246,11.600574357807636,6871.519416809082
nan,nan,624640,0.044716612338379494,0.33305662870407104,0.3960937559604645,0.42851561307907104,0.44633787870407104,0.4010009765625,34.28846845626831,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,305,0.00011311475409836063,1000.0,202.5189908009576,2,-0.05243308600911405,11.400108036398887,6946.083647012711
nan,nan,626688,0.026220622811524662,0.2557617127895355,0.28471678495407104,0.3226074278354645,0.335693359375,0.29969482421875,34.19379791021347,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,306,0.0001125,1000.0,238.33112370589254,2,-0.04622857581125572,14.70915483981371,6948.9342918396
nan,nan,628736,0.031017200351925567,0.2791503965854645,0.32666015625,0.350830078125,0.36962890625,0.3315673828125,34.11186498403549,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,307,0.00011188524590163935,1000.0,87.20444472948408,2,-0.04822126667422708,17.483092553913593,6950.5710480213165
