eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/eps_step_0,train/eps_step_1,train/eps_step_2,train/eps_step_3,train/iteration,train/kl_budget_step_0,train/kl_budget_step_1,train/kl_budget_step_2,train/kl_budget_step_3,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,10190848,0.002378444994792517,0.12349853664636612,0.12225951999425888,0.12518921494483948,0.12377319484949112,0.12368011474609375,17.45027362406254,0.07095005363225937,0.07133903354406357,0.0911814495921135,0.14599482715129852,311,0.0025526031386107206,0.0025710701011121273,0.00418074382469058,0.010695583187043667,0.00010942622950819671,1001.0,-211.18012523190373,32,-0.006386034983734135,3.2672113180160522,14521.391684055328
nan,nan,10223616,0.002452393184739776,0.127349853515625,0.12657471001148224,0.12492676079273224,0.12717895209789276,0.126507568359375,17.419422376155854,0.07220344245433807,0.07277742773294449,0.093045175075531,0.14354896545410156,312,0.0026378706097602844,0.0026697709690779448,0.004352358169853687,0.010339999571442604,0.00010881147540983606,1001.0,-209.876673723642,32,-0.006229274144425289,3.352097724378109,14545.636363506317
nan,nan,10256384,0.002474796876140317,0.13005982339382172,0.129608154296875,0.127960205078125,0.13087768852710724,0.12962646484375,17.4298149228096,0.0715053454041481,0.07266268879175186,0.09349753707647324,0.14378277957439423,313,0.0025803183671087027,0.0026615126989781857,0.004394527059048414,0.010363641194999218,0.00010819672131147538,1001.0,-210.11709403382702,32,-0.006339575652236818,3.128711959347129,14570.066093206406
nan,nan,10289152,0.0025485129105618396,0.13519287109375,0.13377074897289276,0.13417358696460724,0.13519898056983948,0.13458404541015626,17.43586798906326,0.07308109849691391,0.07303398102521896,0.09153325110673904,0.14391371607780457,314,0.0027087063062936068,0.002692442387342453,0.004210573621094227,0.010388277471065521,0.00010758196721311473,1001.0,-209.62736811186525,32,-0.006307857469801092,3.3892930801957846,14594.619835853577
nan,nan,10321920,0.002408092966379627,0.1246337890625,0.12493286281824112,0.12328491359949112,0.12679444253444672,0.1249114990234375,17.423659965395927,0.07131747156381607,0.0722968801856041,0.09205608814954758,0.14484380185604095,315,0.0025751774664968252,0.0026379278860986233,0.004260609392076731,0.010526284575462341,0.0001069672131147541,1001.0,-212.7146157189966,32,-0.006332982656749664,3.251065773144364,14619.477046728134
nan,nan,10354688,0.00247985783025797,0.13165894150733948,0.13093872368335724,0.12959595024585724,0.12995605170726776,0.13053741455078124,17.425516229867934,0.07256704568862915,0.07325666397809982,0.09266462177038193,0.14346307516098022,316,0.00265990081243217,0.0027049006894230843,0.004316387698054314,0.010318811051547527,0.00010635245901639344,1001.0,-206.8779569567303,32,-0.006015238624240737,3.4452830089256166,14643.4398188591
nan,nan,10387456,0.0023898380430182444,0.12402953952550888,0.12404785305261612,0.12345581501722336,0.12420044094324112,0.12393341064453126,17.425424048304556,0.07360774278640747,0.074129119515419,0.0937933549284935,0.1417355090379715,317,0.0027351118624210358,0.0027704702224582434,0.0044181994162499905,0.010076217353343964,0.00010573770491803277,1001.0,-209.49636230853633,32,-0.006196118627121905,4.321233169548213,14667.341479063034
nan,nan,10420224,0.002583010782745987,0.13524781167507172,0.13764648139476776,0.13758544623851776,0.13853760063648224,0.13725433349609376,17.43398412168026,0.07075603306293488,0.07177647203207016,0.09077173471450806,0.14623592793941498,318,0.0025314658414572477,0.00259882933460176,0.00414361571893096,0.010726089589297771,0.00010512295081967212,1001.0,-209.50729533052416,32,-0.006152907469368074,3.225408980809152,14692.003876447678
nan,nan,10452992,0.0022795899505581472,0.11500244587659836,0.114410400390625,0.11234741657972336,0.11373291164636612,0.113873291015625,17.42441711127758,0.07390203326940536,0.07350822538137436,0.09110748022794724,0.14352326095104218,319,0.002763560274615884,0.0027273455634713173,0.004175539128482342,0.01033355575054884,0.00010450819672131146,1001.0,-212.50408000651663,32,-0.006221504516724962,4.404474092274905,14716.66408109665
nan,nan,10485760,0.002579474826234218,0.13666991889476776,0.13434448838233948,0.131988525390625,0.13776245713233948,0.13519134521484374,17.43026748597622,0.06800252199172974,0.06873085349798203,0.0903172641992569,0.14929699897766113,320,0.002338424092158675,0.002385818399488926,0.00410228967666626,0.01117346715182066,0.00010389344262295081,1001.0,-213.7816602430654,32,-0.006113888346590102,2.958715007081628,14740.567318439484
nan,nan,10518528,0.0021032551949247136,0.10509033501148224,0.10413818806409836,0.10383911430835724,0.10401000827550888,0.1042694091796875,17.44959152042866,0.07130097597837448,0.07088831067085266,0.09042021632194519,0.14664752781391144,321,0.002567895455285907,0.002538162749260664,0.00411067483946681,0.01078326627612114,0.00010327868852459018,1001.0,-207.61821446719603,32,-0.006153201545384945,4.586809748597443,14765.36397600174
nan,nan,10551296,0.002328806329569488,0.11939697712659836,0.11994018405675888,0.118194580078125,0.12189330905675888,0.11985626220703124,17.440489092469214,0.07330633699893951,0.07274243235588074,0.09087201952934265,0.1444343775510788,322,0.0027186472434550524,0.002667898079380393,0.0041501144878566265,0.010463341139256954,0.00010266393442622948,1001.0,-206.859079166765,32,-0.006340126406576019,4.010648947954178,14790.111069202423
-183.67164760872996,7.384923520755535,10551296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14833.342820167542
nan,nan,10584064,0.002502058846766886,0.13050536811351776,0.12990112602710724,0.12951050698757172,0.13092041015625,0.1302093505859375,17.42567312121391,0.07120352983474731,0.07182537764310837,0.09153484553098679,0.14567247033119202,323,0.002557726576924324,0.0025980991777032614,0.00421080831438303,0.01063336618244648,0.00010204918032786885,1001.0,-213.94933771051814,32,-0.005939955678331899,3.6900180958211424,14857.49574971199
nan,nan,10616832,0.0025051748855730695,0.13040772080421448,0.12865601480007172,0.12741699814796448,0.13154296576976776,0.12950592041015624,17.442008396983148,0.07202930748462677,0.07253741472959518,0.09143165498971939,0.1448783427476883,324,0.0026215456891804934,0.0026542467530816793,0.004200024995952845,0.010524182580411434,0.0001014344262295082,1001.0,-208.89056653893294,32,-0.006142663164791884,3.3886559154838323,14881.246172428131
nan,nan,10649600,0.0024126413401972966,0.12550048530101776,0.12470703572034836,0.12318725883960724,0.12459716945886612,0.12449798583984376,17.426475873589517,0.07190697640180588,0.07109859585762024,0.09071353822946548,0.14614053070545197,325,0.002610936062410474,0.0025477928575128317,0.004135842900723219,0.010705428197979927,0.00010081967213114754,1001.0,-215.76767566594128,32,-0.00651293439368601,3.3489645352587103,14905.80481171608
nan,nan,10682368,0.002653642659788602,0.14105224609375,0.13860474526882172,0.137969970703125,0.13973389565944672,0.1393402099609375,17.40753554701805,0.07194393873214722,0.07245289534330368,0.09116023778915405,0.14501778781414032,326,0.0026157915126532316,0.002652097260579467,0.0041788737289607525,0.010553237982094288,0.00010020491803278687,1001.0,-213.32161854090867,32,-0.005870545172365382,3.0016610784456135,14930.557924509048
nan,nan,10715136,0.00213984032134249,0.108612060546875,0.10648193210363388,0.109222412109375,0.10828246921300888,0.10814971923828125,17.45197776854038,0.07111663371324539,0.0727645680308342,0.09240609407424927,0.14451003074645996,327,0.0025604558177292347,0.00267117191106081,0.004292273428291082,0.010476099327206612,9.959016393442621e-05,1001.0,-207.01650337754958,48,-0.006196130945318146,4.661448583938181,14955.672710895538
nan,nan,10747904,0.0021905557252466677,0.11281128227710724,0.11073608696460724,0.11150512844324112,0.11293335258960724,0.1119964599609375,17.42706400156021,0.07275445759296417,0.07298536598682404,0.09061577171087265,0.1447935700416565,328,0.00267225899733603,0.002686837688088417,0.004127387423068285,0.010513516142964363,9.897540983606556e-05,1001.0,-212.3107932356908,32,-0.006331493818652234,4.342193850874901,14980.157995939255
nan,nan,10780672,0.002365752114201314,0.12393798679113388,0.12244262546300888,0.12307129055261612,0.12448730319738388,0.12348480224609375,17.433915564417838,0.07000146061182022,0.07208164781332016,0.09134157001972198,0.14617668092250824,329,0.002471985062584281,0.002620354760438204,0.004194403067231178,0.010713256895542145,9.836065573770491e-05,1001.0,-217.29574943281094,32,-0.006462424232449848,4.177598958835006,15004.520500898361
nan,nan,10813440,0.0021916692709055496,0.10963745415210724,0.110321044921875,0.11063843220472336,0.11259155720472336,0.110797119140625,17.378243708610533,0.07206984609365463,0.07323455065488815,0.0916522964835167,0.14438842236995697,330,0.002621567575260997,0.0027020354755222797,0.00422302121296525,0.010453375987708569,9.774590163934423e-05,1001.0,-210.14572476108503,32,-0.006288917355414014,4.012576246075332,15028.988916873932
nan,nan,10846208,0.0025274636322137668,0.13532714545726776,0.1326904296875,0.130462646484375,0.13315430283546448,0.13290863037109374,17.40385145545006,0.07227448374032974,0.07186830043792725,0.09043969213962555,0.1454862505197525,331,0.002651569899171591,0.002613425487652421,0.004110470414161682,0.010624534450471401,9.713114754098358e-05,1001.0,-212.68662867155618,32,-0.006133973626856459,3.0459850354120137,15054.795543909073
nan,nan,10878976,0.002203706656109716,0.11437378078699112,0.11289062350988388,0.11258544772863388,0.11409912258386612,0.11348724365234375,17.452140110731126,0.07028653472661972,0.07077411562204361,0.09118819236755371,0.1467847377061844,332,0.002494656713679433,0.0025263892021030188,0.004178290721029043,0.010800664313137531,9.651639344262295e-05,1001.0,-216.647495202706,32,-0.005752055458287941,3.727557239867747,15079.23173069954
nan,nan,10911744,0.002347737221589341,0.12320556491613388,0.12111816555261612,0.11960449069738388,0.12214966118335724,0.12151947021484374,17.444386726617815,0.07231767475605011,0.07229088991880417,0.08975952863693237,0.1460125893354416,333,0.0026368845719844103,0.002630524104461074,0.004050118383020163,0.010682472959160805,9.59016393442623e-05,1001.0,-213.77495727296417,32,-0.006135974804783473,3.627289131656289,15103.658361434937
nan,nan,10944512,0.00206355058517147,0.10436401516199112,0.10263671725988388,0.10201416164636612,0.10361327975988388,0.10315704345703125,17.42448109984398,0.07166104018688202,0.07166379690170288,0.09103896468877792,0.14577506482601166,334,0.002593050245195627,0.00258948327973485,0.004164130426943302,0.01065333653241396,9.528688524590164e-05,1001.0,-215.8623845151861,32,-0.0063355770682392175,4.495290555991232,15129.450975179672
nan,nan,10977280,0.0023030693104374223,0.11786498874425888,0.11635742336511612,0.11787109822034836,0.11811523884534836,0.11755218505859374,17.437785479426385,0.07234887778759003,0.07217942923307419,0.09255974739789963,0.14418108761310577,335,0.002640350256115198,0.0026298074517399073,0.0043066032230854034,0.010423238389194012,9.467213114754097e-05,1001.0,-218.01388780570923,32,-0.0060195280981133695,3.8962511759251357,15153.668090581894
nan,nan,11010048,0.0028685474238955067,0.15302124619483948,0.15153808891773224,0.15328370034694672,0.155059814453125,0.1532257080078125,17.460787376761438,0.07192671298980713,0.07114880532026291,0.09013690799474716,0.1463223546743393,336,0.0026222418528050184,0.0025569924619048834,0.004081715829670429,0.01073904987424612,9.405737704918031e-05,1001.0,-212.5834741353102,32,-0.006160532113426598,3.3568383356556297,15178.306817770004
nan,nan,11042816,0.0023641327818040734,0.12136230617761612,0.12164916843175888,0.12229003757238388,0.12272949516773224,0.12200775146484374,17.478999280929564,0.07006950676441193,0.07107525318861008,0.09336303919553757,0.14525078237056732,337,0.002484846394509077,0.002550864825025201,0.00438167667016387,0.01058261189609766,9.344262295081966e-05,1001.0,-217.7181454685019,32,-0.006100521058397135,3.6794489841908216,15202.823759317398
nan,nan,11075584,0.002244692134900106,0.11491089314222336,0.11573486775159836,0.11612548679113388,0.116973876953125,0.115936279296875,17.433132892847063,0.07136684656143188,0.0719355121254921,0.09085769951343536,0.14588384330272675,338,0.002575269667431712,0.002607630332931876,0.004148994572460651,0.010668105445802212,9.282786885245903e-05,1001.0,-217.22725421890104,32,-0.006243008412275231,3.3014169743284585,15227.3366253376
nan,nan,11108352,0.0022498609579088224,0.11315307766199112,0.11112060397863388,0.11136474460363388,0.11359252780675888,0.1123077392578125,17.407237133383752,0.07009171694517136,0.07024543732404709,0.09018563479185104,0.14760729670524597,339,0.0024893980007618666,0.002491405000910163,0.004092853050678968,0.010926343500614166,9.221311475409833e-05,1001.0,-216.7535680785566,32,-0.006076957206096268,4.401384226977825,15252.066678285599
nan,nan,11141120,0.0022502705417537074,0.11415405571460724,0.11643677204847336,0.11589965969324112,0.11492919921875,0.11535491943359374,17.423906755447387,0.06963406503200531,0.07111673802137375,0.09285809844732285,0.14588557183742523,340,0.0024481264408677816,0.0025488927494734526,0.0043325843289494514,0.010670396499335766,9.15983606557377e-05,1001.0,-215.75471795092014,32,-0.006423741758044344,3.902268704585731,15276.86705327034
nan,nan,11173888,0.0025498428505670743,0.13660278916358948,0.13361206650733948,0.13248291611671448,0.13799439370632172,0.13517303466796876,17.41716035306454,0.07028476148843765,0.07051753252744675,0.09225970506668091,0.1462462991476059,341,0.002493259496986866,0.0025076705496758223,0.0042764609679579735,0.010722609236836433,9.098360655737704e-05,1001.0,-213.8886552703105,32,-0.0062156419233360795,2.78121641241014,15301.206815481186
nan,nan,11206656,0.00197738124497846,0.09748535603284836,0.09787597507238388,0.096649169921875,0.09600219875574112,0.097003173828125,17.457017984986305,0.07051924616098404,0.0709100291132927,0.0908467099070549,0.14672540128231049,342,0.002518855035305023,0.002537808381021023,0.004147842060774565,0.010795493610203266,9.03688524590164e-05,1001.0,-215.75117659640458,32,-0.005943154588749167,4.118799463659525,15325.696064949036
nan,nan,11239424,0.0023168114502368554,0.12119140475988388,0.12114868313074112,0.12103271484375,0.12282714992761612,0.12154998779296874,17.435586136579513,0.06998874992132187,0.07079074531793594,0.09166564047336578,0.14654594659805298,343,0.002480999333783984,0.0025292676873505116,0.004221805837005377,0.010767926461994648,8.975409836065574e-05,1001.0,-217.36556121264852,32,-0.006084527375787729,3.312144687213004,15350.2839012146
nan,nan,11272192,0.0022061566695811053,0.11378784477710724,0.11188354343175888,0.112030029296875,0.11405029147863388,0.11293792724609375,17.45233127474785,0.07185720652341843,0.07241026312112808,0.09156115353107452,0.14498719573020935,344,0.002608660375699401,0.0026413295418024063,0.004211924504488707,0.010538085363805294,8.913934426229506e-05,1001.0,-221.69103679103236,32,-0.006345049486117205,3.9215926906093954,15374.351148366928
nan,nan,11304960,0.0020163220168797126,0.10212402790784836,0.10147704929113388,0.100189208984375,0.101593017578125,0.1013458251953125,17.458749356865884,0.07102145999670029,0.07085741311311722,0.09127409756183624,0.14634288847446442,345,0.002548247342929244,0.0025316905230283737,0.004184953402727842,0.010735108517110348,8.852459016393441e-05,1001.0,-222.4977563939938,32,-0.006193558856466552,3.9469019444659352,15398.990620136261
