eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/eta_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/vmpo_eta_step_0,train/vmpo_eta_step_1,train/vmpo_eta_step_2,train/vmpo_eta_step_3,wall_time
nan,nan,14516224,0.0,0.0,17.378542622923852,0.7184541571419686,443,2.8278688524590176e-05,1001.0,-232.90440735917753,32,4.324537055939436,2.5621427377685904,8.581053733825684,8.581053733825684,8.581053733825684,8.581053733825684,19392.552669525146
nan,nan,14548992,0.0,0.0,17.4151159375906,0.7145444969646633,444,2.7663934426229494e-05,1001.0,-225.87339578762897,32,4.345561338216067,2.4887830624356866,8.873706817626953,8.873706817626953,8.873706817626953,8.873706817626953,19414.2655749321
nan,nan,14581760,0.0,0.0,17.424089893698692,0.7161317841615528,445,2.7049180327868846e-05,1001.0,-216.2664758762064,32,4.332746206969023,3.072006116434932,7.784269332885742,7.784269332885742,7.784269332885742,7.784269332885742,19436.5713429451
nan,nan,14614528,0.0,0.0,17.398633205890654,0.7284884434193373,446,2.64344262295082e-05,1001.0,-217.85328544862128,32,4.3288387633860115,2.0162803335115314,8.569732666015625,8.569732666015625,8.569732666015625,8.569732666015625,19460.072015285492
nan,nan,14647296,0.0,0.0,17.44574933052063,0.7183124089613557,447,2.581967213114755e-05,1001.0,-217.8673775174659,32,4.338504837453366,2.073907302040607,8.578755378723145,8.578755378723145,8.578755378723145,8.578755378723145,19481.93779015541
nan,nan,14680064,0.0,0.0,17.432686591148375,0.7114545508753508,448,2.520491803278687e-05,1001.0,-225.7361068974579,32,4.337627217918635,1.9034674933180213,9.064711570739746,9.064711570739746,9.064711570739746,9.064711570739746,19504.183467149734
nan,nan,14712832,0.0,0.0,17.409893786907197,0.7170776114799082,449,2.459016393442622e-05,1001.0,-217.13599077750334,32,4.335994943976402,2.431311369128525,8.828807830810547,8.828807830810547,8.828807830810547,8.828807830810547,19525.319997549057
nan,nan,14745600,0.0,0.0,17.395904380083085,0.7209105954505504,450,2.3975409836065574e-05,1001.0,-225.24674662788755,32,4.334001611918211,2.4877804087474944,8.587035179138184,8.587035179138184,8.587035179138184,8.587035179138184,19546.996663331985
nan,nan,14778368,0.0,0.0,17.407187911868096,0.7129989537410438,451,2.3360655737704926e-05,1001.0,-224.16538579690325,32,4.32776455655694,2.590662654675543,8.650777816772461,8.650777816772461,8.650777816772461,8.650777816772461,19568.7285759449
nan,nan,14811136,0.0,0.0,17.456466981768607,0.7107199884019793,452,2.2745901639344244e-05,1001.0,-242.63058944012153,32,4.351634597033263,2.475393001548946,8.361800193786621,8.361800193786621,8.361800193786621,8.361800193786621,19590.389641284943
nan,nan,14843904,0.0,0.0,17.417952013015746,0.7179828708525747,453,2.2131147540983597e-05,1001.0,-222.21028249980702,32,4.335707529634237,2.032304782886058,8.965740203857422,8.965740203857422,8.965740203857422,8.965740203857422,19611.748453855515
nan,nan,14876672,0.0,0.0,17.398665449023248,0.7011779769323766,454,2.151639344262295e-05,1001.0,-209.56332716807384,32,4.338693780452013,2.595273555070162,8.406610488891602,8.406610488891602,8.406610488891602,8.406610488891602,19633.770439863205
nan,nan,14909440,0.0,0.0,17.397216853499412,0.693176384596154,455,2.09016393442623e-05,1001.0,-225.04596216333513,32,4.32368020862341,2.032570473197848,9.297052383422852,9.297052383422852,9.297052383422852,9.297052383422852,19656.485357761383
nan,nan,14942208,0.0,0.0,17.400482016801835,0.709886493999511,456,2.0286885245901653e-05,1001.0,-226.9530245714671,32,4.33489693403244,3.0204854838550093,7.999607563018799,7.999607563018799,7.999607563018799,7.999607563018799,19678.012036561966
nan,nan,14974976,0.0,0.0,17.42520087659359,0.6995620947796851,457,1.967213114754097e-05,1001.0,-223.0187417218792,48,4.334810712933541,2.804368742182851,8.81478500366211,8.81478500366211,8.81478500366211,8.81478500366211,19699.969010829926
nan,nan,15007744,0.0,0.0,17.395927315950395,0.6979570129420608,458,1.9057377049180324e-05,1001.0,-209.5161312791129,32,4.328434830158949,2.760776233486831,8.48926067352295,8.48926067352295,8.48926067352295,8.48926067352295,19721.84354376793
nan,nan,15040512,0.0,0.0,17.42442543208599,0.7123778456822037,459,1.8442622950819673e-05,1001.0,-220.165715497426,32,4.3351562976837155,2.861918929964304,7.4648566246032715,7.4648566246032715,7.4648566246032715,7.4648566246032715,19743.865092277527
nan,nan,15073280,0.0,0.0,17.42783056497574,0.7247828390914947,460,1.7827868852459025e-05,1001.0,-234.57777104296224,32,4.344321183860302,2.2715355630964043,8.580920219421387,8.580920219421387,8.580920219421387,8.580920219421387,19765.286234140396
nan,nan,15106048,0.0,0.0,17.39627349078655,0.7222550438251346,461,1.7213114754098343e-05,1001.0,-224.51712101872488,32,4.331674995273351,2.8953207224607467,8.481277465820312,8.481277465820312,8.481277465820312,8.481277465820312,19787.0911693573
nan,nan,15138816,0.0,0.0,17.381133234500886,0.6959801736753434,462,1.6598360655737696e-05,1001.0,-231.58751714457196,32,4.327523437142372,2.6561489529907703,8.719108581542969,8.719108581542969,8.719108581542969,8.719108581542969,19808.910578489304
nan,nan,15171584,0.0,0.0,17.37769493162632,0.6994234665296972,463,1.5983606557377048e-05,1001.0,-210.86014923922696,32,4.3320775285363196,2.8310554537922146,8.376097679138184,8.376097679138184,8.376097679138184,8.376097679138184,19831.4443295002
nan,nan,15204352,0.0,0.0,17.47379837036133,0.6986373501829803,464,1.53688524590164e-05,1001.0,-220.06868544525187,32,4.349661073088646,2.9191314985975625,8.218914985656738,8.218914985656738,8.218914985656738,8.218914985656738,19853.47493505478
nan,nan,15237120,0.0,0.0,17.39197772145271,0.6989064438268542,465,1.4754098360655752e-05,1001.0,-218.30092371947865,32,4.328803426027298,2.5007614949718118,8.497347831726074,8.497347831726074,8.497347831726074,8.497347831726074,19875.432763576508
nan,nan,15269888,0.0,0.0,17.40497545003891,0.7133410558570177,466,1.413934426229507e-05,1001.0,-239.18829558021682,32,4.334749931097031,2.513981462828815,8.550762176513672,8.550762176513672,8.550762176513672,8.550762176513672,19896.805691957474
nan,nan,15302656,0.0,0.0,17.422728234529494,0.6837247015908361,467,1.3524590163934423e-05,1001.0,-223.1915916620425,32,4.343871427327395,2.4144511776044966,8.762823104858398,8.762823104858398,8.762823104858398,8.762823104858398,19918.53060555458
nan,nan,15335424,0.0,0.0,17.41421372592449,0.6865835508331657,468,1.2909836065573775e-05,1001.0,-222.07625791019842,32,4.340928220748902,2.110285080038011,8.730470657348633,8.730470657348633,8.730470657348633,8.730470657348633,19940.428111076355
nan,nan,15368192,0.0,0.0,17.444283145666123,0.7116667202673852,469,1.2295081967213128e-05,1001.0,-225.3649320411794,32,4.347035364061594,2.159719499759376,8.230582237243652,8.230582237243652,8.230582237243652,8.230582237243652,19961.83450984955
nan,nan,15400960,0.0,0.0,17.42474077641964,0.7073209672700613,470,1.1680327868852446e-05,1001.0,-223.90840119856222,32,4.341890238970518,2.1250957660377026,8.662055015563965,8.662055015563965,8.662055015563965,8.662055015563965,19983.501891374588
-190.70032334065522,10.650149514005273,15400960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20015.816996574402
nan,nan,15433728,0.0,0.0,17.43267192840576,0.7100099547766149,471,1.1065573770491798e-05,1001.0,-211.8681997306436,32,4.3415798306465145,2.392164546996355,8.59358024597168,8.59358024597168,8.59358024597168,8.59358024597168,20038.190628290176
nan,nan,15466496,0.0,0.0,17.405026277899744,0.7426935226190835,472,1.045081967213115e-05,1001.0,-246.3378087615279,32,4.341113535314799,2.4315005991607905,8.336640357971191,8.336640357971191,8.336640357971191,8.336640357971191,20059.619300603867
nan,nan,15499264,0.0,0.0,17.42410397529602,0.7274637994822115,473,9.836065573770501e-06,1001.0,-220.37250953624127,32,4.335566455125809,2.553877396136522,8.090662002563477,8.090662002563477,8.090662002563477,8.090662002563477,20081.365748167038
nan,nan,15532032,0.0,0.0,17.3939320653677,0.7171252979431302,474,9.221311475409821e-06,1001.0,-225.0961879292259,32,4.333122836053372,1.925543000549078,8.676467895507812,8.676467895507812,8.676467895507812,8.676467895507812,20103.180203437805
nan,nan,15564800,0.0,0.0,17.410778772830962,0.6816220403648913,475,8.606557377049172e-06,1001.0,-215.16537750563407,32,4.34014318138361,2.6222732665017245,8.826216697692871,8.826216697692871,8.826216697692871,8.826216697692871,20125.0591673851
nan,nan,15597568,0.0,0.0,17.4337064743042,0.7071981057524681,476,7.991803278688524e-06,1001.0,-225.7982642022643,32,4.3467343635857105,2.4855264082551,8.88296127319336,8.88296127319336,8.88296127319336,8.88296127319336,20147.958594083786
nan,nan,15630336,0.0,0.0,17.436774936318397,0.720246501127258,477,7.377049180327876e-06,1001.0,-243.72154158276524,32,4.350343532860279,2.8856185620650647,8.353893280029297,8.353893280029297,8.353893280029297,8.353893280029297,20169.953990459442
nan,nan,15663104,0.0,0.0,17.412236404418945,0.7032669309992343,478,6.7622950819672285e-06,1001.0,-210.22020830792314,32,4.340989987552166,2.5395369792357085,8.60707950592041,8.60707950592041,8.60707950592041,8.60707950592041,20192.26357793808
nan,nan,15695872,0.0,0.0,17.434762239456177,0.6867813060525805,479,6.147540983606547e-06,1001.0,-223.14960155742185,48,4.34185695424676,2.1804301236756145,8.877718925476074,8.877718925476074,8.877718925476074,8.877718925476074,20213.86767911911
nan,nan,15728640,0.0,0.0,17.410262757539748,0.7013417732901871,480,5.532786885245899e-06,1001.0,-217.53084242003993,32,4.337412616610527,2.599279409646988,8.72000503540039,8.72000503540039,8.72000503540039,8.72000503540039,20235.915732622147
nan,nan,15761408,0.0,0.0,17.41884742975235,0.7088108751457185,481,4.9180327868852505e-06,1001.0,-216.68472588174183,32,4.346522763371468,2.344922702014446,8.618849754333496,8.618849754333496,8.618849754333496,8.618849754333496,20257.308654546738
nan,nan,15794176,0.0,0.0,17.454705253243446,0.7251252696383744,482,4.303278688524603e-06,1001.0,-216.22313347944754,32,4.346654444187879,2.219705707579851,8.540605545043945,8.540605545043945,8.540605545043945,8.540605545043945,20279.24645280838
nan,nan,15826944,0.0,0.0,17.374638292193413,0.7092293934896589,483,3.6885245901639216e-06,1001.0,-214.73824978444935,32,4.34050827473402,2.4843594493344425,8.474458694458008,8.474458694458008,8.474458694458008,8.474458694458008,20300.82780957222
nan,nan,15859712,0.0,0.0,17.423907440900802,0.7233187410514802,484,3.0737704918032734e-06,1001.0,-231.84104082676703,32,4.345978687703609,2.4666010649874806,8.466887474060059,8.466887474060059,8.466887474060059,8.466887474060059,20322.731476068497
nan,nan,15892480,0.0,0.0,17.429131692647935,0.7086663377471268,485,2.4590163934426253e-06,1001.0,-215.60655323992557,32,4.348751828074455,2.1914950981736183,8.510238647460938,8.510238647460938,8.510238647460938,8.510238647460938,20344.11778473854
nan,nan,15925248,0.0,0.0,17.400474190711975,0.6869355811271817,486,1.8442622950819775e-06,1001.0,-216.690734058653,32,4.339227298647165,2.130428262706846,8.613348960876465,8.613348960876465,8.613348960876465,8.613348960876465,20366.393361330032
nan,nan,15958016,0.0,0.0,17.439344057440756,0.709864559257403,487,1.2295081967212961e-06,1001.0,-225.20552841119144,32,4.346570076793432,2.0278601412661375,8.65670394897461,8.65670394897461,8.65670394897461,8.65670394897461,20388.881375551224
nan,nan,15990784,0.0,0.0,17.414095637202262,0.7193843615241349,488,6.147540983606481e-07,1001.0,-224.1301431979706,32,4.336481082439422,2.541527852229774,8.645549774169922,8.645549774169922,8.645549774169922,8.645549774169922,20410.563993692398
