eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,966656,0.03458352834277321,0.07392577826976776,0.13100585341453552,0.1024658203125,17.109103459119797,472,1.045081967213115e-05,1000.0,583.980448412181,2,-0.05225840982457157,26.237715446949004,978.8578758239746
nan,nan,968704,0.031455070739320946,0.06191406399011612,0.13413086533546448,0.0980224609375,17.076633858680726,473,9.836065573770501e-06,1000.0,441.0954033726488,2,-0.04761624344973825,34.86434426307678,980.2186279296875
nan,nan,970752,0.030754628007707653,0.06962890923023224,0.12675781548023224,0.098193359375,17.11470039486885,474,9.221311475409821e-06,1000.0,571.4674291994482,2,-0.0509742629394168,30.362619176506996,981.5507807731628
626.7499774837772,121.13982819499836,970752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,983.5915997028351
nan,nan,972800,0.02944291061285185,0.072265625,0.11367187649011612,0.09296875,17.058667361736298,475,8.606557377049172e-06,1000.0,597.8690647617641,2,-0.04957027627388015,31.475265058875085,984.7750558853149
nan,nan,974848,0.03149843114224495,0.06791992485523224,0.136474609375,0.102197265625,17.123512148857117,476,7.991803278688524e-06,1000.0,608.8329654045118,2,-0.04961556404450675,24.06535929441452,985.9243760108948
nan,nan,976896,0.02251771580486093,0.04643554612994194,0.08535156399011612,0.0658935546875,17.037596774101257,477,7.377049180327876e-06,1000.0,537.8065282294497,2,-0.04220452563968138,29.20595659315586,987.0545070171356
nan,nan,978944,0.02141218186734477,0.04804687574505806,0.07958984375,0.063818359375,16.999525237083436,478,6.7622950819672285e-06,1000.0,543.9183093560989,2,-0.0373380022982019,26.076754993200304,988.166375875473
nan,nan,980992,0.025533206485852132,0.06000976637005806,0.09121093899011612,0.0756103515625,17.074022823572157,479,6.147540983606547e-06,1000.0,545.2217175389746,2,-0.037679420461063276,30.35985795259476,989.2903928756714
574.6370673061881,117.03464004917441,980992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,991.2395288944244
nan,nan,983040,0.016628308570943773,0.02397460862994194,0.06357421725988388,0.0437744140625,17.11146690249443,480,5.532786885245899e-06,1000.0,595.3530324085219,3,-0.03432190715102479,32.624207836389544,992.3795948028564
nan,nan,985088,0.0135328182586818,0.01689453050494194,0.04873047024011612,0.0328125,17.029985862970353,481,4.9180327868852505e-06,1000.0,497.68900143983234,2,-0.031622705358313394,46.942759844660756,993.5268049240112
nan,nan,987136,0.02171092364442302,0.041015625,0.08774413913488388,0.0643798828125,17.100934594869614,482,4.303278688524603e-06,1000.0,451.49539925658377,2,-0.032912205559841826,33.708364221453664,994.667788028717
nan,nan,989184,0.017606749570404645,0.02753906324505806,0.069091796875,0.0483154296875,16.993399804830553,483,3.6885245901639216e-06,1000.0,587.192497919675,2,-0.029996132297674193,28.816967263817787,995.7873718738556
nan,nan,991232,0.015685950555780436,0.03334961086511612,0.05522460862994194,0.044287109375,17.027484047412873,484,3.0737704918032734e-06,1000.0,550.4219779369032,2,-0.02755436507577542,31.56815964281559,996.8903489112854
683.7941965002391,74.66879316049837,991232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,998.8427519798279
nan,nan,993280,0.01483868385257665,0.02915039099752903,0.05585937574505806,0.0425048828125,16.964588469266893,485,2.4590163934426253e-06,1000.0,663.2322356439926,2,-0.026663549232762308,27.698588436841966,999.9234328269958
nan,nan,995328,0.010350630327593535,0.00844726525247097,0.041259765625,0.024853515625,17.11470534801483,486,1.8442622950819775e-06,1000.0,549.4982655572776,2,-0.018800530876615085,34.03431196808815,1001.0684678554535
nan,nan,997376,0.004995923813839909,0.00019531250291038305,0.015185547061264515,0.0076904296875,16.98517913222313,487,1.2295081967212961e-06,1000.0,511.72164185869445,2,-0.014889354494516737,34.849706527590754,1002.2140598297119
nan,nan,999424,0.0021265497009153476,0.0012695312034338713,0.0019042969215661287,0.0015869140625,17.07198330760002,488,6.147540983606481e-07,1000.0,575.7263323123188,2,-0.007649870929890312,33.3746863514185,1003.3387770652771
