eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,643072,0.05973212126409635,0.17631836235523224,0.17509765923023224,0.192626953125,0.16972656548023224,0.174072265625,0.18989257514476776,0.20014648139476776,0.22675780951976776,0.188079833984375,0.0037191562078078277,0.04174772101687267,10.0,68.43079214096069,314,0.00010758196721311473,1000.0,1058.8631845922487,2,-0.038767808975535445,72.32937334179879,1391.5942628383636
nan,nan,645120,0.05486837265489157,0.17373046278953552,0.17270508408546448,0.17709961533546448,0.16972656548023224,0.16352538764476776,0.17109374701976776,0.18300780653953552,0.20966796576976776,0.177569580078125,0.003713242063531652,0.04183694257517345,10.0,68.68051943778991,315,0.0001069672131147541,1000.0,1108.1872787696564,2,-0.036667605965521946,85.71061800718307,1394.3527011871338
nan,nan,647168,0.057639325089621704,0.175048828125,0.16396483778953552,0.18417969346046448,0.18076172471046448,0.16855469346046448,0.17397460341453552,0.19492188096046448,0.22954101860523224,0.183868408203125,0.0040709659559070134,0.046037704072659835,10.0,68.54381461143494,316,0.00010635245901639344,1000.0,955.8833359266829,2,-0.035200577246178,78.11915699243545,1397.0975530147552
nan,nan,649216,0.06033092182551627,0.17011718451976776,0.18886718153953552,0.18784180283546448,0.18417969346046448,0.17495116591453552,0.19418945908546448,0.19838866591453552,0.245849609375,0.193048095703125,0.0035970855475170537,0.04357724762521684,10.0,68.4256744146347,317,0.00010573770491803277,1000.0,1232.6991912612457,2,-0.03568570325587643,83.91903486847878,1399.819049835205
nan,nan,651264,0.06354768732089724,0.18271484971046448,0.20102539658546448,0.20688477158546448,0.18505859375,0.19384765625,0.19272461533546448,0.21420899033546448,0.2577148377895355,0.2042724609375,0.00396904715889832,0.04845252445666119,10.0,68.54121148586273,318,0.00010512295081967212,1000.0,1050.2062935872475,2,-0.03462905341930309,70.6344879746437,1402.4895379543304
1048.7631932674346,193.4017207369453,651264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1407.9471929073334
nan,nan,653312,0.05477363252466603,0.17680664360523224,0.17534179985523224,0.16904297471046448,0.16791991889476776,0.16860350966453552,0.16215820610523224,0.18754883110523224,0.20712891221046448,0.17681884765625,0.0038328938258928246,0.04557355772703886,10.0,68.69793047904969,319,0.00010450819672131146,1000.0,1075.4914918301627,2,-0.03539564903312566,74.74251208901406,1410.8113651275635
nan,nan,655360,0.0548718226258643,0.18398436903953552,0.16787108778953552,0.16245117783546448,0.16831055283546448,0.16889648139476776,0.17221680283546448,0.18027344346046448,0.21518555283546448,0.177398681640625,0.0036646823136834428,0.045595097483601424,10.0,68.55034606456756,320,0.00010389344262295081,1000.0,912.4000265964874,2,-0.03373633520568546,75.33286460042,1413.5963389873505
nan,nan,657408,0.06810027590836398,0.18510742485523224,0.1953125,0.1962890625,0.20151367783546448,0.19072265923023224,0.20371094346046448,0.22124023735523224,0.24663086235523224,0.20506591796875,0.0033400931017240508,0.04025276100146584,10.0,68.71336212158204,321,0.00010327868852459018,1000.0,1030.5734351356123,2,-0.031390946600186,71.26993958353997,1416.377613067627
nan,nan,659456,0.05144914700686058,0.16811522841453552,0.16396483778953552,0.16264648735523224,0.15566405653953552,0.15244141221046448,0.15673828125,0.17148438096046448,0.19394531846046448,0.165625,0.0033073214952310083,0.03997358178603463,10.0,68.51009998321533,322,0.00010266393442622948,1000.0,1089.9392401503517,2,-0.03417502637967118,85.28122267127037,1419.0942759513855
nan,nan,661504,0.04974138985162426,0.17397460341453552,0.16059570014476776,0.15849609673023224,0.14995117485523224,0.14438477158546448,0.14707031846046448,0.16171875596046448,0.19038085639476776,0.160821533203125,0.0031336484644270968,0.035998173797270286,10.0,68.41209590435028,323,0.00010204918032786885,1000.0,922.4565364737487,2,-0.035569635738465874,75.79854242801666,1421.7998261451721
986.142167930548,62.495943507390066,661504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1427.2641158103943
nan,nan,663552,0.05018457194782968,0.17788085341453552,0.16274413466453552,0.15268555283546448,0.17412109673023224,0.15249022841453552,0.14956054091453552,0.15415039658546448,0.18417969346046448,0.1634765625,0.0032598928337392863,0.03843956869095564,10.0,68.47636420726776,324,0.0001014344262295082,1000.0,919.4100373122039,2,-0.03553883478380158,76.4333262860775,1430.0220940113068
nan,nan,665600,0.0551847198708856,0.15976563096046448,0.16777344048023224,0.17158202826976776,0.17958983778953552,0.17055663466453552,0.169189453125,0.18535156548023224,0.21708984673023224,0.1776123046875,0.0034787360855261795,0.041994215757586065,10.0,68.37744545936584,325,0.00010081967213114754,1000.0,1058.297360581987,2,-0.03434941145501398,74.64584131836891,1432.7891318798065
nan,nan,667648,0.057182446517981586,0.17363281548023224,0.15830078721046448,0.16538086533546448,0.16904297471046448,0.16035155951976776,0.16230468451976776,0.19077149033546448,0.24282225966453552,0.177825927734375,0.0035300224051752595,0.03904735746909864,10.0,68.51708216667176,326,0.00010020491803278687,1000.0,921.3489636114149,2,-0.04058007408657431,67.78827100992203,1435.6060099601746
nan,nan,669696,0.04903991534483794,0.14204101264476776,0.15668945014476776,0.154541015625,0.15537109971046448,0.14448241889476776,0.15615233778953552,0.16313476860523224,0.19833984971046448,0.158843994140625,0.0030571784860512707,0.0353049575118348,10.0,68.46786687374114,327,9.959016393442621e-05,1000.0,1124.024175961365,2,-0.03408752757095499,87.42546496391296,1438.3660650253296
nan,nan,671744,0.04957287749093666,0.15854492783546448,0.14638671278953552,0.15083007514476776,0.15415039658546448,0.14301757514476776,0.15043945610523224,0.17275390028953552,0.2001953125,0.159539794921875,0.002930354959244141,0.0338177130674012,10.0,68.5469791650772,328,9.897540983606556e-05,1000.0,1008.9669427218028,2,-0.03558574377047989,84.44305371046066,1441.1147530078888
841.3260781015144,422.5160637975486,671744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1446.662810087204
nan,nan,673792,0.05169236752262805,0.18564453721046448,0.15156249701976776,0.15791015326976776,0.15009765326976776,0.15678711235523224,0.15590819716453552,0.17050781846046448,0.20781250298023224,0.16702880859375,0.0031833141991228333,0.03743626201176085,10.0,68.47015104293823,329,9.836065573770491e-05,1000.0,942.544478369854,2,-0.034911438428389376,84.0267278432846,1449.4170060157776
nan,nan,675840,0.05105802502039296,0.15073242783546448,0.169921875,0.173828125,0.16748046875,0.15419921278953552,0.15122070908546448,0.16616210341453552,0.18916015326976776,0.165338134765625,0.002792396626318805,0.03201012624776922,10.0,68.6639575958252,330,9.774590163934423e-05,1000.0,1018.1068646224858,2,-0.037355216833475424,75.58917322158814,1452.1530210971832
nan,nan,677888,0.05603931284240389,0.16655273735523224,0.16357421875,0.174560546875,0.17822265625,0.16826172173023224,0.16323241591453552,0.18730469048023224,0.230224609375,0.17899169921875,0.0032680899952538312,0.0389322740782518,10.0,68.44308755397796,331,9.713114754098358e-05,1000.0,891.5590708769039,2,-0.0343484131992227,72.5124672114849,1454.9288129806519
nan,nan,679936,0.05473961595998844,0.16860350966453552,0.15004882216453552,0.16313476860523224,0.17915038764476776,0.17514649033546448,0.17661133408546448,0.18354491889476776,0.22529296576976776,0.177691650390625,0.0036573968143784443,0.044250770297367126,10.0,68.3314768075943,332,9.651639344262295e-05,1000.0,895.8575656087587,2,-0.03467492262698215,72.51069038510323,1457.6752948760986
nan,nan,681984,0.054389097863531785,0.15986327826976776,0.15800781548023224,0.15961913764476776,0.16176757216453552,0.1728515625,0.167236328125,0.17910155653953552,0.21528320014476776,0.17171630859375,0.002927236899267882,0.034428117814240974,10.0,68.61517560482025,333,9.59016393442623e-05,1000.0,962.3502091135265,2,-0.036369085928527056,78.85701189637184,1460.4655787944794
1086.933140099273,110.59458360458041,681984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1465.9526381492615
nan,nan,684032,0.0535935955162131,0.16552734375,0.16938476264476776,0.16982421278953552,0.16928711533546448,0.15634766221046448,0.16010741889476776,0.17587891221046448,0.21245117485523224,0.17235107421875,0.0030289532704045998,0.036664753628429025,10.0,68.60549490451812,334,9.528688524590164e-05,1000.0,919.8235627049262,3,-0.03848613088048296,80.31370976567268,1468.7033619880676
nan,nan,686080,0.054884107416728514,0.16372069716453552,0.16640624403953552,0.17827148735523224,0.17709961533546448,0.16860350966453552,0.169921875,0.18002930283546448,0.21811524033546448,0.17777099609375,0.003161149172228761,0.036883879895322026,10.0,68.66310415267944,335,9.467213114754097e-05,1000.0,1000.2595915724057,2,-0.0375420570528604,78.48780208826065,1471.5018060207367
nan,nan,688128,0.04975980841409182,0.17080077528953552,0.1396484375,0.15117187798023224,0.149658203125,0.14775390923023224,0.16318359971046448,0.16538086533546448,0.20419922471046448,0.161474609375,0.002896377886645496,0.03415315886959434,10.0,68.85378742218018,336,9.405737704918031e-05,1000.0,950.9318636809887,2,-0.03524178326697438,86.40732852220535,1474.2997348308563
nan,nan,690176,0.05275287403346738,0.17583008110523224,0.16923828423023224,0.16801758110523224,0.16748046875,0.16132812201976776,0.15615233778953552,0.16762694716453552,0.2001953125,0.170733642578125,0.0029280271541210824,0.03397451612399891,10.0,68.52360332012177,337,9.344262295081966e-05,1000.0,815.8675721487646,2,-0.033229163950272776,74.21361451148987,1477.0969891548157
1037.1205208036265,119.4750228117697,690176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1482.5544049739838
nan,nan,692224,0.054034523122754766,0.16635742783546448,0.16542968153953552,0.17397460341453552,0.17177733778953552,0.16391602158546448,0.15996094048023224,0.17265625298023224,0.21630859375,0.173797607421875,0.0033449532624217682,0.04030785210779868,10.0,68.52226204872132,338,9.282786885245903e-05,1000.0,876.8615147772042,2,-0.03546102619584417,76.18867166042328,1485.2853229045868
nan,nan,694272,0.05383671343515743,0.17299804091453552,0.15996094048023224,0.16806641221046448,0.16899414360523224,0.17216797173023224,0.16108398139476776,0.17514649033546448,0.19873046875,0.1721435546875,0.003275465227488894,0.03781364944879897,10.0,68.38305947780609,339,9.221311475409833e-05,1000.0,997.4442309247033,2,-0.033501753431846734,78.67661383152009,1488.0020771026611
nan,nan,696320,0.04997255314083304,0.15888671576976776,0.15273436903953552,0.17729492485523224,0.160400390625,0.15639647841453552,0.15126952528953552,0.16240234673023224,0.19580078125,0.164398193359375,0.004184223781339824,0.048194935650099066,10.0,68.3708833694458,340,9.15983606557377e-05,1000.0,888.0566687023629,2,-0.035927303747484984,71.63075868487358,1490.7502830028534
nan,nan,698368,0.0535235186907812,0.17226561903953552,0.16518554091453552,0.169677734375,0.17402343451976776,0.15664061903953552,0.15776367485523224,0.178955078125,0.21718749403953552,0.17396240234375,0.0040929194321506655,0.04892422065022402,10.0,68.70816316604615,341,9.098360655737704e-05,1000.0,1002.7395005728949,2,-0.0346419848377991,68.23161045908928,1493.5931251049042
nan,nan,700416,0.0552760734281037,0.17836913466453552,0.162353515625,0.17368164658546448,0.17182616889476776,0.15444335341453552,0.16860350966453552,0.18227538466453552,0.224853515625,0.17705078125,0.0037853839086892547,0.04512441791594028,10.0,68.64063706398011,342,9.03688524590164e-05,1000.0,901.6251626404423,2,-0.034123801016176,71.82108789682388,1496.687667131424
954.029172347978,198.86604715665342,700416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1502.2078440189362
nan,nan,702464,0.0447323248750763,0.15351562201976776,0.14340820908546448,0.14438477158546448,0.13872070610523224,0.123779296875,0.12675781548023224,0.14731445908546448,0.17319336533546448,0.14388427734375,0.0030443411007581743,0.03576065507368185,10.0,68.50619864463806,343,8.975409836065574e-05,1000.0,1089.917574630136,2,-0.03449814328287175,79.34553987979889,1504.9162330627441
nan,nan,704512,0.047530093257228144,0.15180663764476776,0.16020508110523224,0.15449218451976776,0.14414063096046448,0.14296874403953552,0.15073242783546448,0.14692382514476776,0.18422850966453552,0.154437255859375,0.0030312364156998227,0.03356168135069311,10.0,68.55118331909179,344,8.913934426229506e-05,1000.0,972.6323957180373,2,-0.03451072979487435,84.03568011522293,1507.7721331119537
nan,nan,706560,0.04720820025868307,0.13437500596046448,0.14350585639476776,0.15297850966453552,0.15449218451976776,0.15239258110523224,0.15117187798023224,0.15620116889476776,0.193359375,0.1548095703125,0.003272207681584405,0.036339548457181084,10.0,68.53468508720398,345,8.852459016393441e-05,1000.0,1016.5679629852816,2,-0.034975228230905486,85.13656485080719,1510.6181468963623
nan,nan,708608,0.05039863421661721,0.163818359375,0.15297850966453552,0.16030272841453552,0.15834960341453552,0.15898437798023224,0.16127929091453552,0.16816405951976776,0.19511719048023224,0.164874267578125,0.0031840419294894675,0.03617929510073736,10.0,68.65305120944977,346,8.790983606557378e-05,1000.0,1018.0497499349688,2,-0.03556374612726358,79.57639405727386,1513.3923230171204
nan,nan,710656,0.05455630095602828,0.176025390625,0.17119140923023224,0.16147461533546448,0.16010741889476776,0.16513672471046448,0.16884765028953552,0.19179686903953552,0.21210937201976776,0.175836181640625,0.0029524694989959245,0.03540471136802807,10.0,68.52229008674621,347,8.729508196721312e-05,1000.0,857.9709457887,2,-0.03703005688839767,69.32990090250969,1516.178829908371
1062.9053710021738,115.14748851089801,710656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1521.4918849468231
nan,nan,712704,0.05705974598386092,0.17192383110523224,0.18657226860523224,0.169921875,0.16806641221046448,0.17128905653953552,0.17426757514476776,0.18300780653953552,0.21938475966453552,0.18055419921875,0.003028699493734166,0.03698132498539053,10.0,68.72898697853088,348,8.668032786885243e-05,1000.0,1109.8825976968665,2,-0.03190225699636358,72.10387644171715,1524.2049119472504
nan,nan,714752,0.05491745070976321,0.16655273735523224,0.16123047471046448,0.17153319716453552,0.16933593153953552,0.15981444716453552,0.178955078125,0.192138671875,0.23208007216453552,0.178955078125,0.0035991876844491343,0.04148274482577108,10.0,68.5501394033432,349,8.60655737704918e-05,1000.0,1028.11320918792,2,-0.034603447589688585,70.07486313581467,1528.0249950885773
nan,nan,716800,0.04563001151582284,0.13950195908546448,0.13583984971046448,0.13266602158546448,0.135498046875,0.13701172173023224,0.14082030951976776,0.1572265625,0.19687500596046448,0.146929931640625,0.0032022542087361216,0.03700970487552695,10.0,68.43289110660552,350,8.545081967213114e-05,1000.0,1007.3482451040228,2,-0.03471201655647747,72.07249788045883,1530.828959941864
nan,nan,718848,0.0448522848138964,0.13320311903953552,0.1376953125,0.15683594346046448,0.15107421576976776,0.13764648139476776,0.13510742783546448,0.146728515625,0.17558594048023224,0.146734619140625,0.0025555148346029454,0.029796951427124442,10.0,68.41645331382752,351,8.483606557377049e-05,1000.0,878.3536250065822,2,-0.031088311014264035,86.3105036020279,1533.6314449310303
nan,nan,720896,0.05053368769840745,0.13535156846046448,0.13950195908546448,0.15878906846046448,0.16010741889476776,0.15615233778953552,0.15996094048023224,0.17060546576976776,0.20292969048023224,0.1604248046875,0.002508561256036046,0.02968847840675153,10.0,68.5588770866394,352,8.422131147540981e-05,1000.0,1081.103434054062,2,-0.03338968492789718,76.300254124403,1536.3395020961761
1040.3869016835185,120.96773909374807,720896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1541.7869989871979
nan,nan,722944,0.04772088128447649,0.14697265625,0.132080078125,0.15507812798023224,0.16064453125,0.13627929985523224,0.13447265326976776,0.15771484375,0.20615234971046448,0.15367431640625,0.0027793453649792355,0.03213409175514244,10.0,68.40561540126801,353,8.360655737704916e-05,1000.0,1050.9737741712615,2,-0.03658150463743368,80.69990652799606,1544.5769610404968
nan,nan,724992,0.05479130582389189,0.14638671278953552,0.16083984076976776,0.18271484971046448,0.18388672173023224,0.16684570908546448,0.16914062201976776,0.17763671278953552,0.21254882216453552,0.175,0.002859665406140266,0.035702746693277734,10.0,68.49712557792664,354,8.299180327868851e-05,1000.0,985.0107037584794,2,-0.0349500830130637,62.14597873091698,1547.3265571594238
