eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,151552,14.168258995204088,0.12646484375,0.995361328125,0.996874988079071,0.996874988079071,0.77889404296875,30.403245162963866,408.40664849281313,0.01,87112.80323266983,74,0.0002551229508196721,1000.0,-601.0443504244764,2,-11.92117312848568,12.270844899397343,235.71120595932007
-600.2819197990809,0.5721008256816988,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,239.7864761352539
nan,nan,153600,14.17542415601929,0.11967773735523224,0.996044933795929,0.996874988079071,0.996874988079071,0.7773681640625,30.197281444072722,405.9484854221344,0.01,131672.36265728474,75,0.00025450819672131146,1000.0,-600.7518494969626,2,-11.858039444684982,12.284367985092103,242.29009008407593
nan,nan,155648,14.082023376786674,0.11186523735523224,0.992382824420929,0.996874988079071,0.996874988079071,0.77449951171875,30.306620252132415,405.6429472923279,0.01,48822.690126228335,76,0.0002538934426229508,1000.0,-600.0315252108168,2,-11.594251137971877,12.315606256201864,244.79416704177856
nan,nan,157696,14.160194541907549,0.12861327826976776,0.994824230670929,0.996874988079071,0.996874988079071,0.779296875,30.343639904260634,396.0989366054535,0.01,116814.88151245117,77,0.0002532786885245901,1000.0,-599.4836802814402,2,-11.989177212119102,12.354390511289239,247.39691019058228
nan,nan,159744,14.164824268945813,0.11733398586511612,0.99462890625,0.996777355670929,0.996874988079071,0.77640380859375,30.643785440921782,410.0872671127319,0.01,137187.72435462475,78,0.00025266393442622946,1000.0,-599.873827133744,2,-12.251610735058785,12.134168626088648,249.98011803627014
nan,nan,161792,14.101089999901887,0.13212890923023224,0.992724597454071,0.996777355670929,0.996874988079071,0.77962646484375,30.36625099182129,410.16150584220884,0.01,115067.23517607451,79,0.0002520491803278688,1000.0,-600.1641861435057,2,-11.495932295918465,12.444494661968202,252.54137921333313
-596.5115516297785,1.1923513462938964,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256.66255807876587
nan,nan,163840,14.099117080012366,0.135009765625,0.9921875,0.996826171875,0.996874988079071,0.780224609375,29.795723462104796,380.0452832698822,0.01,79743.68451428413,80,0.00025143442622950816,1000.0,-594.2919705489721,2,-10.95408167243004,11.62668639793992,259.1613299846649
nan,nan,165888,14.150539101048343,0.124755859375,0.9931640625,0.996337890625,0.996874988079071,0.777783203125,30.285370242595672,406.57605204582217,0.01,248114.93084568979,81,0.00025081967213114756,1000.0,-598.6249337497559,2,-12.053026187419892,11.70992584247142,261.78438925743103
nan,nan,167936,14.105370252468129,0.14194336533546448,0.9925781488418579,0.996826171875,0.996874988079071,0.7820556640625,30.57800281047821,393.0186198234558,0.01,135703.72975039482,82,0.0002502049180327869,1000.0,-593.649519569145,2,-11.909364098310471,11.20258605107665,264.4029529094696
nan,nan,169984,14.179778171524958,0.12163086235523224,0.9957031011581421,0.996874988079071,0.996874988079071,0.77777099609375,30.402326959371567,400.11875305175784,0.01,108919.11295825243,83,0.0002495901639344262,1000.0,-597.9246987592695,2,-11.874465170502663,11.418979007191956,267.0045928955078
nan,nan,172032,14.076498453851674,0.117919921875,0.992480456829071,0.996874988079071,0.996874988079071,0.77603759765625,30.65709729194641,361.6493926525116,0.01,46421.38112232685,84,0.00024897540983606555,1000.0,-596.1912288268525,3,-12.14679436981678,16.435932606924325,269.58650183677673
