eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
-596.8403196816249,4.80168759197058,921600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1339.0003180503845
nan,nan,923648,0.19680683149199468,0.00048828125,0.0023437500931322575,0.01474609412252903,0.4336914122104645,0.1128173828125,22.784064680337906,306.61634492874146,34.29911372661591,451,2.3360655737704926e-05,1000.0,-597.6839043031066,2,9.31536037698388,12.314506719261407,1341.175595998764
nan,nan,925696,15.765498006119742,0.008544921875,0.12651367485523224,0.13803711533546448,0.9501953125,0.30582275390625,26.67471331357956,355.53957664966583,59.45987861156463,452,2.2745901639344244e-05,1000.0,-597.420691699537,2,-9.62661566287279,12.307879313919694,1343.3428149223328
nan,nan,927744,9.111161465200713,0.0007812500116415322,0.06699218600988388,0.10009765625,0.721630871295929,0.22237548828125,26.975052016973496,360.1243840932846,48.87656844854355,453,2.2131147540983597e-05,1000.0,-599.7370923421983,2,1.4541008681058885,12.320371712464839,1345.5613219738007
nan,nan,929792,14.56765010234667,0.01059570349752903,0.11962890625,0.13222655653953552,0.8731933832168579,0.2839111328125,29.53622426390648,392.85275275707244,59.616107034683225,454,2.151639344262295e-05,1000.0,-599.222651886188,2,-7.1257894277572635,12.316427148971707,1347.826243877411
nan,nan,931840,15.830587967767496,0.0059570311568677425,0.112060546875,0.115234375,0.970947265625,0.3010498046875,30.118741607666017,407.94881601333617,56.14014514684677,455,2.09016393442623e-05,1000.0,-595.6251766161672,2,-9.5695605173707,12.320585794188082,1350.1342678070068
-597.9239031573925,3.6091879059684744,931840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1353.9750027656555
nan,nan,933888,13.27461428894021,0.006103515625,0.09892578423023224,0.12709960341453552,0.8401855230331421,0.26807861328125,29.14359394311905,390.43402433395386,54.559040331840514,456,2.0286885245901653e-05,1000.0,-597.9636170780745,2,-6.245761641860009,12.327503708470612,1356.1832020282745
nan,nan,935936,14.448400602256878,0.004101562313735485,0.09145507961511612,0.11357422173023224,0.8834472894668579,0.27314453125,29.20492337346077,384.9207266807556,55.894080305099486,457,1.967213114754097e-05,1000.0,-599.1392159675767,2,-7.572534777224064,12.3391189025715,1358.2486729621887
nan,nan,937984,12.470801989143364,0.002685546875,0.094482421875,0.11557617038488388,0.832226574420929,0.26124267578125,28.83309550881386,384.4381495475769,52.08250100612641,458,1.9057377049180324e-05,1000.0,-594.2508108912854,2,-5.0197794303298,12.335980748292059,1360.4516849517822
nan,nan,940032,6.635750420900877,0.0050292969681322575,0.04204101487994194,0.06289062649011612,0.596484363079071,0.176611328125,25.02536287307739,298.79683644771575,43.987084209918976,459,1.8442622950819673e-05,1000.0,-592.8820075391387,3,2.0523429341614245,17.53920270698145,1362.68279671669
-597.1202686438653,2.8716349224834774,940032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1366.506416797638
nan,nan,942080,0.15778021558362526,0.0,0.0005859375232830644,0.010302734561264515,0.36030274629592896,0.0927978515625,23.99157139658928,314.3223327159882,34.25076059103012,460,1.7827868852459025e-05,1000.0,-594.2814679267839,2,9.87199101820588,12.239219830464572,1368.8331298828125
nan,nan,944128,0.13440531418891624,0.0006835937383584678,0.00244140625,0.006884765811264515,0.34282225370407104,0.0882080078125,18.076681432127952,240.8752764225006,34.17907304763794,461,1.7213114754098343e-05,1000.0,-597.4928255773304,2,5.379596072807908,12.240567931439728,1371.172290802002
nan,nan,946176,10.834447635040851,0.008251952938735485,0.07783202826976776,0.104736328125,0.7825683355331421,0.24334716796875,20.673567542433737,275.6944610834122,50.21132323741913,462,1.6598360655737696e-05,1000.0,-592.4689383504203,2,-4.528499905765057,12.243894983641804,1373.2458608150482
nan,nan,948224,0.10984265558072366,0.0,4.882812572759576e-05,0.030517578125,0.2969726622104645,0.081884765625,24.32099336385727,325.8550919055939,34.21254066228867,463,1.5983606557377048e-05,1000.0,-598.7386280520584,2,8.932489591091871,12.258130956161768,1375.3466167449951
nan,nan,950272,0.09239329280389938,0.0002929687616415322,0.0013671874767169356,0.005175781436264515,0.29340821504592896,0.07506103515625,18.905245918035508,253.17580614089965,34.07742848396301,464,1.53688524590164e-05,1000.0,-598.69429678776,2,5.3845312088727955,12.26136819664389,1377.6337659358978
-598.4385022496158,2.2243617025689897,950272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1381.4708058834076
nan,nan,952320,0.09414120215806179,4.882812572759576e-05,0.0028320313431322575,0.00869140587747097,0.2938476502895355,0.07635498046875,16.447653684020043,218.6111124753952,34.074854254722595,465,1.4754098360655752e-05,1000.0,-597.1778345928478,2,4.071474961936474,12.268784824758768,1383.7698397636414
nan,nan,954368,0.12103388103132602,0.000732421875,0.009814453311264515,0.03310547024011612,0.318359375,0.0905029296875,14.369890916347504,194.4349788427353,34.17205718755722,466,1.413934426229507e-05,1000.0,-593.0430597671862,2,3.308592926338315,12.261559640150518,1386.0552949905396
nan,nan,956416,0.1455439329642104,0.000244140625,0.008837890811264515,0.01762695237994194,0.3694824278354645,0.0990478515625,11.966140958666802,160.82728762626647,34.392435503005984,467,1.3524590163934423e-05,1000.0,-595.9135368846004,2,2.503935479000211,12.263099997024984,1388.139144897461
nan,nan,958464,5.0968087337358154,0.0019042969215661287,0.04580078274011612,0.11044921725988388,0.5328124761581421,0.17274169921875,9.273325838148594,123.28033256530762,40.94549869298935,468,1.2909836065573775e-05,1000.0,-595.746750341313,2,-0.9972852425649762,12.261119556799532,1390.2357439994812
nan,nan,960512,0.08695537314342801,9.765625145519152e-05,0.0001464843808207661,0.014404296875,0.26704102754592896,0.07042236328125,16.17712968289852,215.59498784542083,34.22237640619278,469,1.2295081967213128e-05,1000.0,-595.6038226809753,2,4.009443250671029,12.292136279214173,1392.5531327724457
-594.8671471797553,2.955872380105014,960512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1396.3422679901123
nan,nan,962560,0.10596013678587042,0.0005371093866415322,0.006054687313735485,0.01997070387005806,0.3194824159145355,0.08651123046875,14.377463182806968,194.3021657705307,34.05233985185623,470,1.1680327868852446e-05,1000.0,-601.2918600041462,2,2.8949487552046778,12.302734955959021,1398.5732181072235
nan,nan,964608,0.08692223255930003,0.0003906250058207661,0.004443359561264515,0.02294921875,0.283935546875,0.0779296875,12.798734036087989,168.54292216300965,34.35564696788788,471,1.1065573770491798e-05,1000.0,-597.776203941562,2,2.223193671181798,12.28837613472715,1400.7972757816315
nan,nan,966656,0.10925540626631118,0.0011718750465661287,0.0021484375465661287,0.01791992224752903,0.30756837129592896,0.0822021484375,11.365606328845024,151.69292098283768,34.37095373868942,472,1.045081967213115e-05,1000.0,-593.7885939343676,2,1.9373668130487203,12.29028181862086,1402.9236109256744
nan,nan,968704,0.08592854288290255,0.0,0.010058593936264515,0.02988281287252903,0.270751953125,0.07767333984375,9.850159016251563,133.01645494699477,34.128232789039615,473,9.836065573770501e-06,1000.0,-598.2643534097126,2,1.3840427339076995,12.286178526747971,1405.04438996315
nan,nan,970752,0.08053254522674251,0.001220703125,0.01401367224752903,0.04243164137005806,0.25737303495407104,0.078759765625,8.46325892060995,113.12027119398117,34.15012460947037,474,9.221311475409821e-06,1000.0,-599.4259938465086,2,0.86535072196275,12.301869473513216,1407.2386548519135
-598.4000553342255,2.8731681444744677,970752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1411.1127800941467
nan,nan,972800,0.06794091771589592,0.00019531250291038305,0.00991210900247097,0.02099609375,0.22172851860523224,0.0632080078125,7.174053180217743,96.52167533040047,34.10498821735382,475,8.606557377049172e-06,1000.0,-600.9445810638267,2,0.7173790454864502,12.296153303608298,1413.4058918952942
nan,nan,974848,0.06939300998637918,0.0005859375232830644,0.02812499925494194,0.03388671949505806,0.22958984971046448,0.073046875,6.096818912029266,80.78379039764404,34.11739957332611,476,7.991803278688524e-06,1000.0,-597.1932140639435,2,0.3629309456795454,12.287192160822451,1415.751315832138
nan,nan,976896,0.10049975492001977,0.000732421875,0.03188476711511612,0.04638671875,0.29736328125,0.094091796875,5.039470693469047,66.96613856554032,34.12510089874267,477,7.377049180327876e-06,1000.0,-601.2939127480192,2,0.22409430965781213,12.289196899719537,1417.843712091446
nan,nan,978944,0.06688511700194795,0.0009765625,0.03701172024011612,0.039794921875,0.21381835639476776,0.072900390625,4.189729392528534,55.9383908867836,33.99413515329361,478,6.7622950819672285e-06,1000.0,-600.3082504926308,2,0.13236294721718878,12.295158935617655,1419.9454877376556
nan,nan,980992,0.08131841108261142,0.0015625000232830644,0.08056640625,0.06879882514476776,0.2572265565395355,0.10203857421875,3.465808492898941,46.515296971797945,34.07464638948441,479,6.147540983606547e-06,1000.0,-594.969297020517,2,-0.033282935805618766,12.301144974585622,1422.3910200595856
-598.3320255842317,3.390275715190967,980992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1426.2310919761658
nan,nan,983040,0.08638159625115804,0.001708984375,0.10068359225988388,0.07041015475988388,0.27734375,0.11253662109375,3.205574284493923,41.14291607439518,34.079999363422395,480,5.532786885245899e-06,1000.0,-597.7727936248215,3,-0.11436532353982329,16.107660826295614,1428.510589838028
nan,nan,985088,0.07007513831485994,0.0003417968691792339,0.06411132961511612,0.04331054538488388,0.24028320610523224,0.08701171875,2.8249566473066805,37.98630802631378,34.15059056282043,481,4.9180327868852505e-06,1000.0,-595.8894888046239,2,-0.0662852484267205,12.278527240734547,1430.7534458637238
nan,nan,987136,0.06192150778369978,0.0003417968691792339,0.05844726413488388,0.04599609225988388,0.21831054985523224,0.08077392578125,2.64879957139492,35.84191928207874,34.26147409677505,482,4.303278688524603e-06,1000.0,-596.2002386286824,2,-0.07064578643767164,12.266130813304335,1432.8477568626404
nan,nan,989184,0.056942747617722486,0.0005859375232830644,0.073974609375,0.05307617038488388,0.19692382216453552,0.08114013671875,2.4097353629767895,32.076283666491506,34.028845727443695,483,3.6885245901639216e-06,1000.0,-595.198926305604,2,-0.0627508359728381,12.270738143101335,1434.992547750473
nan,nan,991232,0.053275197723996824,0.00048828125,0.10126952826976776,0.05507812649011612,0.18227538466453552,0.08477783203125,2.33882280215621,30.939743575453758,34.068511843681335,484,3.0737704918032734e-06,1000.0,-594.2135554585216,2,-0.07823518647346646,12.281375762168318,1437.3434031009674
-597.3862411514585,3.3405115549022657,991232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1441.1154208183289
nan,nan,993280,0.08755433226178866,0.0,0.08588866889476776,0.04624023288488388,0.2889160215854645,0.10526123046875,2.2924784664064646,30.332258406281472,34.25241236686706,485,2.4590163934426253e-06,1000.0,-601.2358648587583,2,-0.09425658313557506,12.282685599010438,1443.3105499744415
nan,nan,995328,0.048218327728682196,0.0013183593982830644,0.06186523288488388,0.03891601413488388,0.16728515923023224,0.06734619140625,2.33323941975832,31.14919857084751,34.10743427276611,486,1.8442622950819775e-06,1000.0,-599.8063856574616,2,-0.053182409168221055,12.278596082236618,1445.4671258926392
nan,nan,997376,0.04379012396966573,0.0,0.04975586012005806,0.02617187425494194,0.150390625,0.05657958984375,2.2497135780751707,30.172446832060814,34.16998940706253,487,1.2295081967212961e-06,1000.0,-595.5693737490753,2,-0.037724883295595646,12.289380409289151,1447.26992893219
nan,nan,999424,0.03710249298310373,0.0,0.011767578311264515,0.011523437686264515,0.12431640923023224,0.03690185546875,2.2664345402270554,30.21383743286133,34.153049731254576,488,6.147540983606481e-07,1000.0,-602.9622521888348,2,-0.023510272311978043,12.277307316754014,1449.0036737918854
